,Unnamed: 0,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Month,Seasons
19548,19548,1625069101,7/7/2014,1360000.0,4,3.0,5430,108900,2.0,0.0,0.0,Very_Good,10,5430,0.0,1987,0.0,98053,47.6582,-122.038,3170,107076,7,Summer
19549,19549,4046700110,2/24/2015,323000.0,3,1.75,1950,15037,1.0,0.0,0.0,Good,7,1950,0.0,1989,0.0,98014,47.6892,-121.913,1760,15181,2,Winter
19550,19550,2423600100,5/2/2014,491500.0,4,1.75,2190,125452,1.0,0.0,2.0,Good,9,2190,0.0,1968,0.0,98092,47.2703,-122.069,3000,125017,5,Spring
19551,19551,621069154,7/21/2014,226000.0,4,1.5,1200,10890,1.0,0.0,0.0,Excellent,7,1200,0.0,1972,0.0,98042,47.3423,-122.088,1250,10139,7,Summer
19552,19552,2436200025,10/9/2014,580000.0,6,1.75,2180,4000,1.5,0.0,0.0,Very_Good,7,1380,800.0,1926,0.0,98105,47.6643,-122.29,1720,4000,10,Fall
19553,19553,9808610410,8/22/2014,640000.0,4,2.5,2320,11259,2.0,0.0,0.0,Good,9,2320,0.0,1982,0.0,98004,47.6443,-122.194,2820,11770,8,Summer
19554,19554,1370803640,8/20/2014,619790.0,3,1.75,1040,5097,1.0,0.0,0.0,Very_Good,7,800,240.0,1944,0.0,98199,47.6385,-122.401,1630,5097,8,Summer
19555,19555,3779300210,6/30/2014,383962.0,4,2.5,2700,6998,2.0,0.0,0.0,Good,8,2700,0.0,2001,0.0,98188,47.4694,-122.263,2350,10550,6,Spring
19556,19556,424049059,8/15/2014,373000.0,3,2.0,1400,2445,1.0,0.0,0.0,Good,7,840,560.0,2002,0.0,98144,47.5926,-122.299,1400,3200,8,Summer
19557,19557,5422560850,12/10/2014,541338.0,3,2.5,2060,8123,2.0,0.0,0.0,Good,8,1010,1050.0,1977,0.0,98052,47.6642,-122.13,1760,6170,12,Winter
19558,19558,558100065,10/3/2014,254922.0,2,1.0,780,8160,1.0,0.0,0.0,Very_Good,6,780,0.0,1953,0.0,98133,47.7356,-122.34,1310,8160,10,Fall
19559,19559,4442800040,6/24/2014,575000.0,3,2.25,2400,5000,1.5,0.0,0.0,Very_Good,7,1440,960.0,1926,0.0,98117,47.6897,-122.393,1630,5000,6,Spring
19560,19560,4038600300,9/2/2014,650000.0,4,3.0,2900,15535,1.0,0.0,2.0,Very_Good,7,1870,1030.0,1961,0.0,98008,47.612,-122.119,2330,10217,9,Summer
19561,19561,5070000120,8/13/2014,269950.0,3,1.5,1740,9547,1.0,0.0,0.0,Very_Good,7,1740,0.0,1962,0.0,98055,47.4475,-122.213,1780,9936,8,Summer
19562,19562,795002450,4/30/2015,270950.0,2,1.0,780,6250,1.0,0.0,0.0,Good,6,780,291.851723974838,1942,0.0,98168,47.5099,-122.33,1280,7100,4,Spring
19563,19563,3579000180,12/29/2014,495000.0,3,2.75,2430,14861,1.0,0.0,0.0,Good,9,1530,900.0,1988,0.0,98028,47.7461,-122.247,2230,10300,12,Winter
19564,19564,6821102170,5/7/2014,794154.0,4,2.0,2210,8556,1.0,0.0,1.0,Very_Good,8,1210,1000.0,1954,0.0,98199,47.6498,-122.396,2190,7975,5,Spring
19565,19565,5151900110,12/19/2014,340768.0,3,1.5,1510,11200,1.0,0.0,0.0,Very_Good,8,1510,0.0,1960,0.0,98003,47.3347,-122.325,2110,12070,12,Winter
19566,19566,5101407790,8/1/2014,375000.0,2,1.0,900,5413,1.0,0.0,0.0,Good,7,900,0.0,1947,0.0,98125,47.7047,-122.307,1280,6380,8,Summer
19567,19567,2538400040,5/24/2014,820000.0,4,2.5,3670,7000,2.0,0.0,0.0,Good,10,3670,0.0,2005,0.0,98075,47.5854,-122.08,3680,7437,5,Spring
19568,19568,1025049266,9/30/2014,555000.0,2,2.25,1160,954,2.0,0.0,0.0,Good,8,960,200.0,2014,0.0,98105,47.6647,-122.284,1160,1327,9,Summer
19569,19569,4340610040,6/12/2014,312500.0,2,1.5,1070,1200,2.0,0.0,0.0,Good,7,1070,0.0,1999,0.0,98103,47.697,-122.347,1070,1200,6,Spring
19570,19570,3204300610,12/2/2014,450000.0,2,1.0,950,4560,1.5,0.0,0.0,Good,7,950,291.851723974838,1925,0.0,98112,47.6288,-122.3,2040,4560,12,Winter
19571,19571,6793300220,1/5/2015,739000.0,3,2.75,2950,6667,2.0,0.0,0.0,Good,9,2950,0.0,2003,0.0,98029,47.5577,-122.026,3340,6667,1,Winter
19572,19572,1568100087,4/13/2015,320000.0,3,2.0,1420,1716,2.0,0.0,0.0,Good,7,1050,370.0,2003,0.0,98155,47.7364,-122.295,1420,8150,4,Spring
19573,19573,4338800600,6/9/2014,235000.0,3,1.0,1590,13000,1.5,0.0,0.0,Good,6,1590,0.0,1944,0.0,98166,47.4789,-122.346,1460,8400,6,Spring
19574,19574,7211400535,3/23/2015,275500.0,4,1.0,1290,5000,1.5,0.0,0.0,Good,7,1290,0.0,1957,0.0,98146,47.5128,-122.358,1440,2500,3,Winter
19575,19575,8682261140,6/18/2014,564000.0,2,2.0,1690,4500,1.0,0.0,0.0,Good,8,1690,0.0,2004,0.0,98053,47.7133,-122.031,1640,4500,6,Spring
19576,19576,4435000145,5/1/2015,263000.0,4,1.75,1340,8700,1.5,0.0,0.0,Good,6,1340,0.0,1958,0.0,98188,47.4514,-122.287,1240,8700,5,Spring
19577,19577,421059018,11/4/2014,257000.0,3,1.75,1397,18000,1.0,0.0,0.0,Good,7,1397,0.0,1965,2014.0,98092,47.3388,-122.166,1950,31294,11,Fall
19578,19578,1321059013,3/19/2015,725000.0,4,2.5,3750,218506,2.0,0.0,0.0,Good,10,3750,0.0,1991,0.0,98092,47.3045,-122.103,2540,39413,3,Winter
19579,19579,2143700406,12/11/2014,300000.0,3,2.25,2000,7560,1.0,0.0,0.0,Good,7,1400,600.0,1979,0.0,98055,47.4798,-122.228,2040,6949,12,Winter
19580,19580,8961950410,7/7/2014,328000.0,3,2.0,2250,7904,1.5,0.0,0.0,Good,8,2250,0.0,1998,0.0,98001,47.3165,-122.252,2460,8622,7,Summer
19581,19581,1788800770,7/28/2014,187500.0,3,1.0,840,8400,1.0,0.0,0.0,Good,6,840,0.0,1959,0.0,98023,47.3281,-122.344,1030,8640,7,Summer
19582,19582,7518507685,2/23/2015,400000.0,3,1.0,1100,5100,2.0,0.0,0.0,Very_Good,7,1100,0.0,1900,0.0,98117,47.679,-122.386,1540,5100,2,Winter
19583,19583,2490200220,3/2/2015,515000.0,3,1.5,1660,5100,1.0,0.0,0.0,Very_Good,7,1210,450.0,1954,0.0,98136,47.5345,-122.383,1440,5100,3,Winter
19584,19584,284000025,4/20/2015,1410000.0,2,2.0,2180,18525,1.0,1.0,4.0,Excellent,9,1580,291.851723974838,1952,0.0,98146,47.5036,-122.387,2480,21503,4,Spring
19585,19585,522059189,4/17/2015,235000.0,3,1.0,1460,8400,1.0,0.0,0.0,Good,7,1460,0.0,1958,0.0,98055,47.4243,-122.198,1460,9600,4,Spring
19586,19586,7203150330,7/17/2014,669000.0,4,2.5,2470,4945,2.0,0.0,0.0,Good,8,2470,0.0,2012,0.0,98053,47.6898,-122.015,2510,4988,7,Summer
19587,19587,3124089060,4/24/2015,282000.0,3,1.0,1250,13503,1.5,0.0,0.0,Very_Good,6,1250,0.0,1931,0.0,98065,47.526,-121.829,1450,13503,4,Spring
19588,19588,7518504130,6/26/2014,663000.0,3,2.0,1480,3876,1.0,0.0,0.0,Excellent,7,860,620.0,1928,0.0,98117,47.6808,-122.382,1660,3774,6,Spring
19589,19589,7893802670,4/24/2015,279900.0,3,3.25,2240,5000,2.0,0.0,0.0,Good,9,1540,700.0,1989,0.0,98198,47.4114,-122.334,1800,7500,4,Spring
19590,19590,2548100180,5/7/2014,335000.0,3,2.0,1570,7200,1.0,0.0,0.0,Very_Good,7,1570,0.0,1952,0.0,98155,47.7501,-122.314,1410,7434,5,Spring
19591,19591,4024100915,12/31/2014,689000.0,4,2.75,3250,10000,2.0,0.0,0.0,Good,9,3250,0.0,2014,0.0,98155,47.7557,-122.309,1620,10089,12,Winter
19592,19592,1026069106,4/21/2015,413100.0,3,2.25,1790,231303,1.0,0.0,0.0,Good,7,1250,540.0,1980,0.0,98077,47.7558,-122.027,2090,93654,4,Spring
19593,19593,7852020720,3/27/2015,506950.0,3,2.5,2080,4931,2.0,0.0,0.0,Good,8,2080,0.0,2000,0.0,98065,47.5342,-121.868,1890,4229,3,Winter
19594,19594,9828702265,5/6/2014,500000.0,3,2.5,1480,1171,3.0,0.0,0.0,Good,8,1480,0.0,2006,0.0,98112,47.62,-122.3,1480,1231,5,Spring
19595,19595,5104511250,6/13/2014,540000.0,5,3.0,3610,9775,2.0,0.0,0.0,Good,8,3610,0.0,2003,0.0,98038,47.3545,-122.011,2800,8582,6,Spring
19596,19596,9828201885,8/22/2014,812000.0,3,2.5,2040,4559,2.0,0.0,0.0,Good,9,2040,0.0,1998,0.0,98122,47.6156,-122.295,1500,4500,8,Summer
19597,19597,7525950110,8/28/2014,1200000.0,4,3.25,3850,19842,2.0,0.0,3.0,Good,11,3180,670.0,1989,0.0,98074,47.6239,-122.065,4320,19500,8,Summer
19598,19598,3211260120,12/15/2014,370000.0,3,2.25,3230,35306,2.0,0.0,0.0,Good,9,3230,0.0,1987,0.0,98092,47.3065,-122.113,2760,35285,12,Winter
19599,19599,7250000065,8/25/2014,338000.0,3,2.0,2440,23512,1.0,0.0,0.0,Good,6,1640,800.0,1933,0.0,98148,47.4594,-122.326,1630,19613,8,Summer
19600,19600,1446400564,5/7/2014,185000.0,4,1.0,1490,6600,1.0,0.0,0.0,Good,7,1490,0.0,1969,0.0,98168,47.4835,-122.332,1280,6600,5,Spring
19601,19601,224059021,12/19/2014,450000.0,3,1.0,1150,35415,1.0,0.0,0.0,Very_Good,7,1010,291.851723974838,1950,0.0,98008,47.5974,-122.129,2460,11781,12,Winter
19602,19602,6392000625,7/12/2014,451000.0,2,1.0,900,6000,1.0,0.0,0.0,Good,7,900,0.0,1944,2004.0,98115,47.6855,-122.289,1460,4800,7,Summer
19603,19603,6817850110,4/21/2015,785000.0,4,2.5,3210,24527,1.5,0.0,0.0,Good,11,3210,0.0,1984,0.0,98074,47.6399,-122.052,3280,24527,4,Spring
19604,19604,3902100175,7/28/2014,850000.0,5,3.0,3900,5250,1.5,0.0,1.0,Excellent,8,2620,1280.0,1931,0.0,98116,47.5577,-122.389,1950,5700,7,Summer
19605,19605,7205400180,12/23/2014,235000.0,3,1.0,1240,18000,1.0,0.0,0.0,Not_Good,7,1240,0.0,1943,0.0,98198,47.3514,-122.315,1240,18000,12,Winter
19606,19606,7351200295,1/14/2015,1150000.0,3,1.75,1760,6788,2.0,1.0,4.0,Good,7,1760,0.0,1940,0.0,98125,47.7336,-122.284,1630,7588,1,Winter
19607,19607,291310260,5/16/2014,377500.0,3,2.25,1410,1377,2.0,0.0,0.0,Good,7,1290,120.0,2005,0.0,98027,47.5342,-122.067,1445,1370,5,Spring
19608,19608,3026059204,5/30/2014,825500.0,3,2.5,2780,11964,2.0,0.0,0.0,Good,9,2780,0.0,2009,0.0,98034,47.7127,-122.216,1760,9640,5,Spring
19609,19609,2856102105,6/10/2014,1060000.0,5,3.25,3230,3825,2.0,0.0,0.0,Good,9,2480,750.0,2014,0.0,98117,47.6785,-122.392,1480,5100,6,Spring
19610,19610,3343301343,11/20/2014,880000.0,5,3.5,4600,8764,2.0,0.0,0.0,Good,10,3180,1420.0,2007,0.0,98006,47.5491,-122.19,3210,9431,11,Fall
19611,19611,8682302030,5/21/2014,413800.0,3,2.0,1440,4421,1.0,0.0,0.0,Good,8,1440,0.0,2007,0.0,98053,47.7188,-122.024,1440,4157,5,Spring
19612,19612,1048000160,6/27/2014,504200.0,2,1.5,1200,1687,3.0,0.0,0.0,Good,8,1200,0.0,2008,0.0,98103,47.6491,-122.334,1240,1296,6,Spring
19613,19613,5714200140,4/22/2015,421500.0,4,3.0,2793,5703,2.0,0.0,0.0,Good,9,2793,0.0,2009,0.0,98030,47.3682,-122.178,2793,5704,4,Spring
19614,19614,1152200030,3/5/2015,855169.0,4,2.5,2970,5050,2.0,0.0,0.0,Good,8,2970,0.0,2014,0.0,98052,47.7043,-122.122,2810,4998,3,Winter
19615,19615,3157600075,2/7/2015,380000.0,3,2.0,1440,3218,1.0,0.0,0.0,Good,7,850,590.0,2008,0.0,98106,47.5655,-122.36,1170,5000,2,Winter
19616,19616,1972200554,8/4/2014,580000.0,3,2.25,1480,1026,3.0,0.0,0.0,Good,8,1480,0.0,2014,0.0,98103,47.6536,-122.354,1570,1283,8,Summer
19617,19617,9429400060,4/9/2015,377000.0,3,2.5,1870,5333,2.0,0.0,0.0,Good,8,1870,291.851723974838,2012,0.0,98019,47.7447,-121.984,2100,3730,4,Spring
19618,19618,301401610,9/30/2014,329900.0,4,2.75,2475,4000,2.0,0.0,0.0,Good,7,2475,0.0,2014,0.0,98002,47.3452,-122.209,2475,4000,9,Summer
19619,19619,1025039326,8/28/2014,921800.0,4,2.5,2950,7024,2.0,0.0,0.0,Good,10,2950,0.0,2012,0.0,98199,47.6651,-122.403,2950,6339,8,Summer
19620,19620,9385200041,3/4/2015,529500.0,3,2.25,1410,905,3.0,0.0,0.0,Good,9,1410,0.0,2014,0.0,98116,47.5818,-122.402,1510,1352,3,Winter
19621,19621,7237450550,6/3/2014,363990.0,4,2.5,2240,3712,2.0,0.0,0.0,Good,8,2240,0.0,2014,0.0,98038,47.3551,-122.061,2530,4315,6,Spring
19622,19622,2862500060,1/15/2015,834950.0,5,2.75,3230,6500,2.0,0.0,0.0,Good,9,3230,0.0,2014,0.0,98074,47.6237,-122.023,3180,7624,1,Winter
19623,19623,4046500270,8/19/2014,399000.0,3,2.0,2100,31550,1.0,0.0,0.0,Good,8,2100,0.0,2010,0.0,98014,47.6907,-121.917,1860,18452,8,Summer
19624,19624,2161400060,11/14/2014,338900.0,3,2.25,1936,9495,1.0,0.0,0.0,Good,8,1936,0.0,2013,0.0,98030,47.3714,-122.197,1410,12770,11,Fall
19625,19625,2781230070,3/11/2015,419950.0,3,2.5,3120,6000,2.0,0.0,0.0,Good,9,3120,0.0,2007,0.0,98038,47.3473,-122.03,2670,6000,3,Winter
19626,19626,4019500160,4/13/2015,493000.0,4,2.5,2070,4270,2.0,0.0,0.0,Good,8,2070,0.0,2010,0.0,98028,47.773,-122.265,2070,4610,4,Spring
19627,19627,6980500030,12/11/2014,650000.0,4,2.5,3700,4500,2.0,0.0,0.0,Good,9,3700,0.0,2007,0.0,98028,47.7473,-122.23,3050,5047,12,Winter
19628,19628,1442880260,9/9/2014,456000.0,3,2.5,2130,5205,2.0,0.0,0.0,Good,8,2130,0.0,2013,0.0,98045,47.4832,-121.774,2250,5462,9,Summer
19629,19629,9268851860,9/18/2014,425000.0,3,2.25,1620,997,2.5,0.0,0.0,Good,8,1540,80.0,2010,0.0,98027,47.54,-122.026,1620,1068,9,Summer
19630,19630,832700320,2/9/2015,348000.0,3,2.5,1490,2478,3.0,0.0,0.0,Good,8,1490,0.0,2009,0.0,98133,47.7236,-122.353,1270,1156,2,Winter
19631,19631,2937300550,10/29/2014,1040000.0,5,4.0,4180,7232,2.0,0.0,0.0,Good,9,4180,0.0,2014,0.0,98052,47.7049,-122.125,3570,6054,10,Fall
19632,19632,2114700368,11/18/2014,299000.0,2,2.5,1400,1262,2.0,0.0,0.0,Good,8,1160,240.0,2008,0.0,98106,47.5342,-122.349,1060,1524,11,Fall
19633,19633,2213000030,5/12/2014,1260000.0,4,3.75,3490,9170,2.0,0.0,0.0,Good,9,3490,0.0,2012,0.0,98004,47.5991,-122.2,1810,8470,5,Spring
19634,19634,2626119062,11/12/2014,155000.0,3,1.0,1300,6098,1.0,0.0,0.0,Good,7,1300,291.851723974838,2013,0.0,98014,47.7074,-121.364,1300,6849,11,Fall
19635,19635,7338220160,2/25/2015,319500.0,4,2.5,2730,4962,2.0,0.0,0.0,Good,8,2730,0.0,2006,0.0,98002,47.3363,-122.216,2150,3802,2,Winter
19636,19636,2781280310,12/22/2014,274000.0,3,2.5,1830,2517,2.0,0.0,0.0,Good,8,1830,0.0,2005,0.0,98055,47.4496,-122.189,1610,2762,12,Winter
19637,19637,3448740070,6/16/2014,429000.0,5,2.5,2340,4500,2.0,0.0,0.0,Good,7,2340,0.0,2009,0.0,98059,47.4911,-122.154,2190,4500,6,Spring
19638,19638,2895800710,12/2/2014,267800.0,3,1.75,1410,1899,2.0,0.0,0.0,Good,8,1410,0.0,2014,0.0,98106,47.5171,-122.347,1410,1811,12,Winter
19639,19639,723049434,4/8/2015,369950.0,3,2.5,1930,8254,2.0,0.0,0.0,Good,7,1930,0.0,2014,0.0,98146,47.4973,-122.346,1540,8849,4,Spring
19640,19640,2922059212,1/9/2015,480000.0,6,5.0,3028,18055,2.0,0.0,0.0,Good,7,3028,291.851723974838,2005,0.0,98030,47.3651,-122.197,1400,34575,1,Winter
19641,19641,1441000350,9/15/2014,440000.0,4,3.5,3180,4869,2.0,0.0,0.0,Good,8,2390,790.0,2007,0.0,98055,47.4482,-122.206,2850,4500,9,Summer
19642,19642,8562790310,3/24/2015,839704.0,4,3.25,2950,4161,2.0,0.0,0.0,Good,10,2210,740.0,2014,0.0,98027,47.5297,-122.073,2790,3693,3,Winter
19643,19643,2767604425,1/29/2015,535000.0,3,3.25,1430,1276,3.0,0.0,0.0,Good,8,1430,0.0,2007,0.0,98107,47.6712,-122.38,1430,1243,1,Winter
19644,19644,306000565,8/25/2014,290000.0,2,1.5,1020,1275,3.0,0.0,0.0,Good,8,1020,0.0,2008,0.0,98103,47.7003,-122.346,980,1415,8,Summer
19645,19645,6130500060,7/21/2014,370000.0,3,2.5,1650,1793,3.0,0.0,0.0,Good,8,1650,0.0,2007,0.0,98133,47.7107,-122.332,1650,1863,7,Summer
19646,19646,3362400125,3/3/2015,405000.0,3,2.0,1060,651,3.0,0.0,0.0,Good,7,1060,0.0,2007,0.0,98103,47.6828,-122.345,1440,1501,3,Winter
19647,19647,1442880510,5/30/2014,499431.0,4,2.75,2620,6019,2.0,0.0,0.0,Good,8,2620,0.0,2013,0.0,98045,47.484,-121.771,2790,6716,5,Spring
19648,19648,9188200505,7/10/2014,275000.0,4,2.5,1830,3868,2.0,0.0,0.0,Good,7,1830,0.0,2007,0.0,98118,47.5186,-122.276,2330,3868,7,Summer
19649,19649,1865400075,5/22/2014,320000.0,3,2.25,998,844,2.0,0.0,0.0,Good,7,798,200.0,2007,0.0,98117,47.6983,-122.367,998,1110,5,Spring
19650,19650,7853320550,8/5/2014,425000.0,4,2.5,2070,4427,2.0,0.0,0.0,Good,7,2070,0.0,2007,0.0,98065,47.5208,-121.869,2070,4556,8,Summer
19651,19651,9831200172,2/27/2015,1450000.0,4,3.5,2860,2199,3.0,0.0,0.0,Good,10,2860,0.0,2013,0.0,98102,47.6262,-122.323,1990,1378,2,Winter
19652,19652,8141300030,2/10/2015,340000.0,3,2.0,1920,5688,1.0,0.0,3.0,Good,9,1920,0.0,2007,0.0,98022,47.1952,-121.976,2384,4802,2,Winter
19653,19653,7899800863,10/1/2014,299900.0,3,2.5,1210,2046,2.0,0.0,0.0,Good,9,920,290.0,2008,0.0,98106,47.5212,-122.357,1070,651,10,Fall
19654,19654,745530240,12/26/2014,865950.0,5,3.5,4890,12039,2.0,0.0,0.0,Good,9,3590,1300.0,2014,0.0,98011,47.7338,-122.208,4590,10079,12,Winter
19655,19655,4055700784,8/15/2014,720000.0,4,2.5,3420,17038,2.0,0.0,0.0,Good,9,3420,0.0,2007,0.0,98034,47.718,-122.241,2520,14190,8,Summer
19656,19656,1180000830,10/2/2014,460000.0,4,3.5,2870,3225,2.0,0.0,3.0,Good,9,2070,800.0,2006,0.0,98178,47.5009,-122.225,1770,6450,10,Fall
19657,19657,291310270,11/19/2014,375000.0,3,2.5,1600,2042,2.0,0.0,0.0,Good,8,1600,291.851723974838,2005,0.0,98027,47.5341,-122.067,1445,1370,11,Fall
19658,19658,1934800162,5/11/2015,386180.0,2,1.5,960,1829,2.0,0.0,0.0,Good,7,960,0.0,2005,0.0,98122,47.6032,-122.308,1470,1829,5,Spring
19659,19659,2309710070,1/14/2015,280000.0,3,2.75,1740,5639,1.0,0.0,3.0,Good,7,1740,0.0,2010,0.0,98022,47.1942,-121.977,2380,5331,1,Winter
19660,19660,6181500340,8/8/2014,359000.0,4,2.5,2575,4725,2.0,0.0,0.0,Good,8,2575,0.0,2011,0.0,98001,47.3058,-122.277,2575,5323,8,Summer
19661,19661,7853220390,5/2/2014,785000.0,5,3.25,3660,11995,2.0,0.0,2.0,Good,10,3660,0.0,2006,0.0,98065,47.5337,-121.86,3320,11241,5,Spring
19662,19662,9834201375,2/6/2015,425000.0,3,2.25,1420,1230,2.0,0.0,0.0,Good,8,940,480.0,2009,0.0,98144,47.5703,-122.288,1400,1230,2,Winter
19663,19663,5214510060,5/4/2015,575000.0,5,2.5,3070,7200,2.0,0.0,0.0,Good,8,3070,0.0,2005,0.0,98059,47.4939,-122.137,2590,7200,5,Spring
19664,19664,3221079050,3/3/2015,465000.0,3,2.5,1920,144619,1.0,0.0,0.0,Good,8,1920,0.0,2014,0.0,98022,47.2683,-121.946,2010,48787,3,Winter
19665,19665,1266200140,5/6/2015,1850000.0,4,3.25,4160,10335,2.0,0.0,0.0,Good,10,4160,0.0,2014,0.0,98004,47.6235,-122.192,1840,10333,5,Spring
19666,19666,2523039346,2/18/2015,720000.0,4,3.25,3276,10801,2.0,0.0,0.0,Good,9,3276,0.0,2008,0.0,98166,47.4585,-122.361,2010,11656,2,Winter
19667,19667,1624049293,5/6/2014,390000.0,5,3.75,2890,5000,1.0,0.0,0.0,Good,7,1310,1580.0,2006,0.0,98108,47.5701,-122.296,1930,5117,5,Spring
19668,19668,1973700030,4/29/2015,2210000.0,3,2.5,3430,10177,2.0,0.0,0.0,Good,10,3430,0.0,2014,0.0,98034,47.7159,-122.251,3110,12339,4,Spring
19669,19669,1070000390,7/2/2014,1050000.0,4,3.5,3390,3979,2.0,0.0,0.0,Good,9,2610,780.0,2014,0.0,98199,47.6482,-122.408,3350,4165,7,Summer
19670,19670,2524059269,6/10/2014,915000.0,6,3.75,2930,14980,2.0,0.0,3.0,Good,9,2930,0.0,2013,0.0,98006,47.5441,-122.117,3210,10787,6,Spring
19671,19671,1972200326,4/22/2015,562000.0,2,2.25,1300,1314,3.0,0.0,0.0,Good,8,1300,0.0,2008,0.0,98103,47.6536,-122.356,1300,1312,4,Spring
19672,19672,3796000400,11/20/2014,349000.0,2,1.75,1250,1208,2.0,0.0,0.0,Good,7,1040,210.0,2007,0.0,98144,47.6004,-122.299,1250,1656,11,Fall
19673,19673,321030070,8/14/2014,375000.0,4,2.5,2310,7800,2.0,0.0,0.0,Good,8,2310,0.0,2011,0.0,98042,47.3737,-122.164,2310,7140,8,Summer
19674,19674,476000118,12/12/2014,479950.0,2,2.25,1360,1336,3.0,0.0,0.0,Good,8,1360,0.0,2008,0.0,98107,47.6714,-122.392,1280,1295,12,Winter
19675,19675,2909310060,1/9/2015,319000.0,4,2.5,2020,5100,2.0,0.0,0.0,Good,7,2020,0.0,2010,0.0,98023,47.2822,-122.357,2300,5685,1,Winter
19676,19676,832700240,10/3/2014,325000.0,3,1.5,1270,1067,3.0,0.0,0.0,Good,8,1270,0.0,2009,0.0,98133,47.7236,-122.353,1090,1118,10,Fall
19677,19677,1442880570,8/21/2014,505657.0,4,2.75,2790,8092,2.0,0.0,0.0,Good,8,2790,0.0,2013,0.0,98045,47.4834,-121.773,2790,6154,8,Summer
19678,19678,9542840060,3/5/2015,340000.0,4,2.5,2320,4142,2.0,0.0,0.0,Good,7,2320,0.0,2010,0.0,98038,47.3662,-122.019,2150,4140,3,Winter
19679,19679,629650370,1/23/2015,250000.0,3,2.5,1750,6351,2.0,0.0,0.0,Good,7,1750,0.0,2012,0.0,98001,47.2589,-122.256,1398,6092,1,Winter
19680,19680,7967000060,9/26/2014,349500.0,4,2.5,2030,4596,2.0,0.0,0.0,Good,8,2030,0.0,2014,0.0,98001,47.3515,-122.275,2040,4705,9,Summer
19681,19681,3904100041,4/24/2015,290750.0,3,2.5,1270,865,2.0,0.0,0.0,Good,7,1080,190.0,2008,0.0,98118,47.5351,-122.279,1630,7752,4,Spring
19682,19682,9268850860,5/5/2015,715000.0,5,3.25,2710,2356,2.0,0.0,0.0,Good,8,2230,480.0,2013,0.0,98027,47.5394,-122.028,2160,2108,5,Spring
19683,19683,1454100127,8/11/2014,689950.0,4,2.75,2520,8433,2.0,0.0,0.0,Good,8,2520,0.0,2014,0.0,98125,47.7214,-122.289,1890,7772,8,Summer
19684,19684,2856101290,9/24/2014,425000.0,2,2.5,1340,1263,3.0,0.0,0.0,Good,8,1340,0.0,2008,0.0,98117,47.6788,-122.388,1510,1260,9,Summer
19685,19685,2767601872,1/19/2015,657000.0,2,3.0,1570,1281,3.0,0.0,0.0,Good,8,1570,0.0,2014,0.0,98107,47.6741,-122.384,1570,2500,1,Winter
19686,19686,255370570,11/20/2014,359950.0,4,3.5,2690,5564,2.0,0.0,0.0,Good,7,2690,0.0,2007,0.0,98038,47.3537,-122.018,2210,4046,11,Fall
19687,19687,301401370,7/31/2014,319900.0,4,2.75,2475,4276,2.0,0.0,0.0,Good,7,2475,0.0,2014,0.0,98002,47.345,-122.21,2475,4000,7,Summer
19688,19688,1604601804,4/16/2015,532000.0,3,3.75,2260,2050,2.0,0.0,0.0,Good,9,1170,1090.0,2010,0.0,98118,47.566,-122.29,2130,3082,4,Spring
19689,19689,6749700004,3/30/2015,291000.0,2,1.0,840,863,3.0,0.0,0.0,Good,8,840,0.0,2008,0.0,98103,47.6974,-122.349,1110,1190,3,Winter
19690,19690,1806900499,7/21/2014,675000.0,3,3.25,1720,1330,2.0,0.0,0.0,Good,8,1030,690.0,2004,0.0,98112,47.62,-122.309,1720,1520,7,Summer
19691,19691,7625703435,1/21/2015,885000.0,3,2.25,2940,6500,3.0,0.0,0.0,Good,9,2940,0.0,2014,0.0,98136,47.5482,-122.388,1680,6500,1,Winter
19692,19692,7324900016,10/21/2014,1450000.0,5,3.5,4170,9090,2.0,0.0,0.0,Good,10,4170,0.0,2008,0.0,98004,47.5918,-122.196,1930,13635,10,Fall
19693,19693,3575303430,10/16/2014,780000.0,6,4.25,4310,10000,2.0,0.0,0.0,Good,8,2950,1360.0,2008,0.0,98074,47.6214,-122.062,2100,10000,10,Fall
19694,19694,9492500140,7/12/2014,839950.0,4,2.75,3010,7200,2.0,0.0,0.0,Good,9,3010,0.0,2014,0.0,98033,47.6948,-122.179,3010,7203,7,Summer
19695,19695,9268851670,4/24/2015,645000.0,3,2.5,2170,1984,2.5,0.0,0.0,Good,8,2170,0.0,2008,0.0,98027,47.5401,-122.027,2150,1984,4,Spring
19696,19696,301400830,12/23/2014,263000.0,3,2.5,1584,3200,2.0,0.0,0.0,Good,7,1584,0.0,2011,0.0,98002,47.3451,-122.215,1584,2800,12,Winter
19697,19697,4310702918,10/30/2014,345000.0,2,2.25,1110,1290,3.0,0.0,0.0,Good,8,1110,0.0,2006,0.0,98103,47.6968,-122.34,1360,1251,10,Fall
19698,19698,4305600240,11/25/2014,505000.0,4,2.5,2420,5006,2.0,0.0,0.0,Good,8,2420,0.0,2013,0.0,98059,47.4795,-122.126,2750,5471,11,Fall
19699,19699,7169500200,9/3/2014,522500.0,2,2.25,1430,1210,2.0,0.0,0.0,Good,8,1340,90.0,2005,0.0,98115,47.6765,-122.301,1430,1016,9,Summer
